Kakatiya Cement Sugar & Industries Ltd.,KAKATCEM,Kakatiya Cement Sugar & Industries Ltd.
KCP Ltd.,KCP,KCP Ltd.
Patspin India Ltd.,PATSPINLTD,Patspin India Ltd.
MPS Ltd.,MPSLTD,MPS Ltd.
Fertilisers and Chemicals Travancore Ltd.,FACT,Fertilisers and Chemicals Travancore Ltd.
Hikal Ltd.,HIKAL,Hikal Ltd.
Central India Polyesters Ltd.,CIPL,Central India Polyesters Ltd.
Search Chem. Industries Ltd. - Sus,SEARCHEMIN,Search Chem. Industries Ltd. - Sus
Gujarat Ambuja Exports Ltd.,GAEL,Gujarat Ambuja Exports Ltd.
Todays Writing Instruments Ltd.,TODAYS,Todays Writing Instruments Ltd.
Regency Ceramics Ltd.,REGENCERAM,Regency Ceramics Ltd.
Visaka Industries Ltd.,VISAKAIND,Visaka Industries Ltd.
Omax Autos Ltd.,OMAXAUTO,Omax Autos Ltd.
State Trading Corporation of India Ltd.,STCINDIA,State Trading Corporation of India Ltd.
Indo Gulf Fertilisers Ltd.,IGFLFERT,Indo Gulf Fertilisers Ltd.
SML Isuzu Ltd.,SMLISUZU,SML Isuzu Ltd.
Indo Rama Synthetics Ltd.,INDORAMA,Indo Rama Synthetics Ltd.
Nava Bharat Ventures Ltd.,NBVENTURES,Nava Bharat Ventures Ltd.
Rane Engine Valves Ltd. -old,REVL,Rane Engine Valves Ltd. -old
Munjal Auto Industries Ltd.,MUNJALAU,Munjal Auto Industries Ltd.
Rane Brake Linings Ltd. -old,RBL,Rane Brake Linings Ltd. -old
Indraprastha Gas Ltd.,IGL,Indraprastha Gas Ltd.
LG Balakrishnan & Bros Ltd.,LGBBROSLTD,LG Balakrishnan & Bros Ltd.
Monnet Ispat and Energy Ltd.,MONNETISPA,Monnet Ispat and Energy Ltd.
NDTV Ltd.,NDTV,NDTV Ltd.
Shree Rama Newsprint Ltd.,RAMANEWS,Shree Rama Newsprint Ltd.
Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,Suryalakshmi Cotton Mills Ltd.
TV Today Network Ltd.,TVTODAY,TV Today Network Ltd.
Jindal Stainless Ltd.,JSL,Jindal Stainless Ltd.
Bosch Chassis Systems India Ltd.,BOSCHCHASY,Bosch Chassis Systems India Ltd.
Shriram Investments Ltd.-Merged,SHRIRAMINV,Shriram Investments Ltd.-Merged
Tata Metaliks Ltd.,TATAMETALI,Tata Metaliks Ltd.
Fresenius Kabi Oncology Ltd.,FKONCO,Fresenius Kabi Oncology Ltd.
Aarti Industries Ltd.,AARTIIND,Aarti Industries Ltd.
Ind-Swift Laboratories Ltd.,INDSWFTLAB,Ind-Swift Laboratories Ltd.
Vishal Exports Overseas Ltd.,VISHALEXPO,Vishal Exports Overseas Ltd.
Patel Engineering Ltd.,PATELENG,Patel Engineering Ltd.
Bhansali Engineering Polymers Ltd.,BEPL,Bhansali Engineering Polymers Ltd.
Consolidated Finvest & Holdings Ltd.,CONSOFINVT,Consolidated Finvest & Holdings Ltd.
Dwarikesh Sugar Industrial Ltd.,DWARKESH,Dwarikesh Sugar Industrial Ltd.
HSIL Ltd.,HSIL,HSIL Ltd.
Narmada Chematur Petrochemicals Ltd.,NARMDCHEMA,Narmada Chematur Petrochemicals Ltd.
Gokaldas Exports Ltd.,GOKEX,Gokaldas Exports Ltd.
HSBC InvestDirect (India) Ltd.,HINVDIR,HSBC InvestDirect (India) Ltd.
Simplex Infrastructures Ltd.,SIMPLEXINF,Simplex Infrastructures Ltd.
B L Kashyap & Sons Ltd.,BLKASHYAP,B L Kashyap & Sons Ltd.
Ansal Properties & Infrastructure Ltd.,ANSALAPI,Ansal Properties & Infrastructure Ltd.
Inox Leisure Ltd.,INOXLEISUR,Inox Leisure Ltd.
D.S. Kulkarni Developers Ltd.,DSKULKARNI,D.S. Kulkarni Developers Ltd.
Shree Precoated Steels Ltd.,SHPRE,Shree Precoated Steels Ltd.
Unity Infraprojects Ltd.,UNITY,Unity Infraprojects Ltd.
Noida-Toll Bridge Co. Ltd.,NOIDATOLL,Noida-Toll Bridge Co. Ltd.
Jagran Prakashan Ltd.,JAGRAN,Jagran Prakashan Ltd.
Allcargo Logistics Ltd.,ALLCARGO,Allcargo Logistics Ltd.
Uttam Sugar Mills Ltd.,UTTAMSUGAR,Uttam Sugar Mills Ltd.
Geojit BNP Paribas Financial Services Ltd.,GEOJITFSL,Geojit BNP Paribas Financial Services Ltd.
Amtek India Ltd.,CASTEXTECH,Amtek India Ltd.
Entertainment Network India Ltd.,ENIL,Entertainment Network India Ltd.
Lakshmi Energy & Foods Ltd.,LAKSHMIEFL,Lakshmi Energy & Foods Ltd.
Provogue (India) Ltd.,PROVOGE,Provogue (India) Ltd.
Donear Industries Ltd.,DONEAR,Donear Industries Ltd.
Hubtown Ltd.,HUBTOWN,Hubtown Ltd.
Siti Cable Network Ltd.,SITINET,Siti Cable Network Ltd.
Pearl Global Industries Ltd.,PGIL,Pearl Global Industries Ltd.
Zee Media Corporation Ltd.,ZEEMEDIA,Zee Media Corporation Ltd.
Advanta Ltd.,ADVANTA,Advanta Ltd.
V2 Retail Ltd.,V2RETAIL,V2 Retail Ltd.
Puravankara Projects Ltd.,PURVA,Puravankara Projects Ltd.
Koutons Retail India Ltd.,KOUTONS,Koutons Retail India Ltd.
Jai Corp Ltd.,JAICORPLTD,Jai Corp Ltd.
Dynamatic Technologies Ltd.,DYNAMATECH,Dynamatic Technologies Ltd.
Motilal Oswal Financial Services Ltd.,MOTILALOFS,Motilal Oswal Financial Services Ltd.
Phoenix Mills Ltd.,PHOENIXLTD,Phoenix Mills Ltd.
Indiabulls Securities Ltd.,IBVENTURES,Indiabulls Securities Ltd.
GOL Offshore Ltd.,GTOFFSHORE,GOL Offshore Ltd.
Everest Kanto Cylinder Ltd.,EKC,Everest Kanto Cylinder Ltd.
Brigade Enterprises Ltd.,BRIGADE,Brigade Enterprises Ltd.
Banco Products (India) Ltd.,BANCOINDIA,Banco Products (India) Ltd.
Binani Cement Ltd.,BINANICEM,Binani Cement Ltd.
Gammon Infrastructure Projects Ltd.,GAMMNINFRA,Gammon Infrastructure Projects Ltd.
JSW Holdings Ltd.,JSWHL,JSW Holdings Ltd.
Tinplate Company of India Ltd.,TINPLATE,Tinplate Company of India Ltd.
Shree Ashtavinayak Cine Vision Ltd.,SHREEASHTA,Shree Ashtavinayak Cine Vision Ltd.
Bajaj Electricals Ltd,BAJAJELEC,Bajaj Electricals Ltd
ARSS Infrastructure Projects Ltd.,ARSSINFRA,ARSS Infrastructure Projects Ltd.
IL&FS Engineering and Construction Company Ltd.,IL&FSENGG,IL&FS Engineering and Construction Company Ltd.
Development Credit Bank Ltd,DCBBANK,Development Credit Bank Ltd
Indiabulls Power Ltd.,RTNPOWER,Indiabulls Power Ltd.
Network18 Media & Investments Ltd.,NETWORK18,Network18 Media & Investments Ltd.
Sujana Towers Ltd.-old,SUJANATOW,Sujana Towers Ltd.-old
J.Kumar Infraprojects Ltd.,JKIL,J.Kumar Infraprojects Ltd.
Arshiya International Ltd.,ARSHIYA,Arshiya International Ltd.
ICRA Ltd.,ICRA,ICRA Ltd.
ICSA (India) Ltd.,ICSA,ICSA (India) Ltd.
Kwality Ltd.,KWALITY,Kwality Ltd.
Lovable Lingerie Ltd.,LOVABLE,Lovable Lingerie Ltd.
Ramky Infra Ltd.,RAMKY,Ramky Infra Ltd.
TD Power Systems Ltd.,TDPOWERSYS,TD Power Systems Ltd.
Techno Elt & Eng Co. Ltd.,TECHNO,Techno Elt & Eng Co. Ltd.
Tree House Education & Accessories Ltd.,TREEHOUSE,Tree House Education & Accessories Ltd.
WABCO India Ltd.,WABCOINDIA,WABCO India Ltd.
Man Infraconstruction Ltd.,MANINFRA,Man Infraconstruction Ltd.
Autoline Industries Ltd.,AUTOIND,Autoline Industries Ltd.
Flexituff International Ltd.,FLEXITUFF,Flexituff International Ltd.
Innoventive Industries Ltd.,INNOIND,Innoventive Industries Ltd.
Mandhana Industries Ltd.,MANDHANA,Mandhana Industries Ltd.
Mangalore Chemicals & Fertilizers Ltd.,MANGCHEFER,Mangalore Chemicals & Fertilizers Ltd.
Prime Focus Ltd,PFOCUS,Prime Focus Ltd
Shri Lakshmi Cotsyn Ltd.,SHLAKSHMI,Shri Lakshmi Cotsyn Ltd.
Supreme Infrastructure India Ltd.,SUPREMEINF,Supreme Infrastructure India Ltd.
Vakrangee Software Ltd.,VAKRANGEE,Vakrangee Software Ltd.
Dr. Datsons Labs Ltd.,DRDATSONS,Dr. Datsons Labs Ltd.
Gabriel India Ltd.,GABRIEL,Gabriel India Ltd.
Indian Metals & Ferro Alloys Ltd.,IMFA,Indian Metals & Ferro Alloys Ltd.
Onelife Capital Advisors Ltd.,ONELIFECAP,Onelife Capital Advisors Ltd.
Tribhovandas Bhimji Zaveri Ltd.,TBZ,Tribhovandas Bhimji Zaveri Ltd.
D.B.Corp Ltd.,DBCORP,D.B.Corp Ltd.
20 Microns Ltd,20MICRONS,20 Microns Ltd
Infinite Computer Solutions (India) Ltd,INFINITE,Infinite Computer Solutions (India) Ltd
Ess Dee Aluminium Ltd.,ESSDEE,Ess Dee Aluminium Ltd.
Kewal Kiran Clothing Ltd.,KKCL,Kewal Kiran Clothing Ltd.
Kolte-Patil Developers Ltd.,KOLTEPATIL,Kolte-Patil Developers Ltd.
MT Educare Ltd.,MTEDUCARE,MT Educare Ltd.
Mahindra Holidays & Resorts India Ltd.,MHRIL,Mahindra Holidays & Resorts India Ltd.
Man Industries (India) Ltd.,MANINDS,Man Industries (India) Ltd.
Rasoya Proteins Ltd.,RASOYPR,Rasoya Proteins Ltd.
Raj Television Network Ltd.,RAJTV,Raj Television Network Ltd.
Jyothy Laboratories Ltd.,JYOTHYLAB,Jyothy Laboratories Ltd.
Bajaj Corp Ltd.,BAJAJCON,Bajaj Corp Ltd.
Vaibhav Global Ltd.,VAIBHAVGBL,Vaibhav Global Ltd.
Apar Industries Ltd.,APARINDS,Apar Industries Ltd.
Astral Poly Technik Ltd.,ASTRAL,Astral Poly Technik Ltd.
Nitin Fire Protection Industries Ltd.,NITINFIRE,Nitin Fire Protection Industries Ltd.
Ratnamani Metals & Tubes Ltd.,RATNAMANI,Ratnamani Metals & Tubes Ltd.
Tilaknagar Industries Ltd.,TI,Tilaknagar Industries Ltd.
La Opala RG Ltd.,LAOPALA,La Opala RG Ltd.
MBL Infrastructures Ltd.,MBLINFRA,MBL Infrastructures Ltd.
Gulf Oil Lubricants India Ltd.,GULFOILLUB,Gulf Oil Lubricants India Ltd.
KNR Constructions Ltd.,KNRCON,KNR Constructions Ltd.
K.P.R. Mill Ltd.,KPRMILL,K.P.R. Mill Ltd.
Mayur Uniquoters Ltd.,MAYURUNIQ,Mayur Uniquoters Ltd.
Pennar Industries Ltd.,PENIND,Pennar Industries Ltd.
Vinati Organics Ltd.,VINATIORGA,Vinati Organics Ltd.
Visagar Polytex Ltd.,VIVIDHA,Visagar Polytex Ltd.
Camlin Fine Sciences Ltd.,CAMLINFINE,Camlin Fine Sciences Ltd.
Metalyst Forgings Ltd.,METALFORGE,Metalyst Forgings Ltd.
Orient Cement Ltd.,ORIENTCEM,Orient Cement Ltd.
Srikalahasthi Pipes Ltd.,SRIPIPES,Srikalahasthi Pipes Ltd.
Symphony Ltd.,SYMPHONY,Symphony Ltd.
Adlabs Entertainment Ltd.,IMAGICAA,Adlabs Entertainment Ltd.
Arvind Ltd,ARVIND,Arvind Ltd
Gayatri Projects Ltd.,GAYAPROJ,Gayatri Projects Ltd.
Schneider Electric Infrastructure Ltd.,SCHNEIDER,Schneider Electric Infrastructure Ltd.
8K Miles Soft Services Ltd.,8KMILES,8K Miles Soft Services Ltd.
Aarti Drugs Ltd.,AARTIDRUGS,Aarti Drugs Ltd.
Ahluwalia Contracts (India) Ltd.,AHLUCONT,Ahluwalia Contracts (India) Ltd.
Ashiana Housing Ltd.,ASHIANA,Ashiana Housing Ltd.
Bliss GVS Pharma Ltd.,BLISSGVS,Bliss GVS Pharma Ltd.
Caplin Point Laboratories Ltd.,CAPLIPOINT,Caplin Point Laboratories Ltd.
CCL Products (I) Ltd.,CCL,CCL Products (I) Ltd.
Cera Sanitaryware Ltd,CERA,Cera Sanitaryware Ltd
Dhanuka Agritech Ltd.,DHANUKA,Dhanuka Agritech Ltd.
Global Offshore Services Ltd.,GLOBOFFS,Global Offshore Services Ltd.
Greenply Industries Ltd.,GREENPLY,Greenply Industries Ltd.
Gujarat Gas Ltd.,GUJGASLTD,Gujarat Gas Ltd.
Hindustan Media Vent Ltd.,HMVL,Hindustan Media Vent Ltd.
Hitachi Home & Life Solutions (India) Ltd.,JCHAC,Hitachi Home & Life Solutions (India) Ltd.
Igarashi Motors India Ltd.,IGARASHI,Igarashi Motors India Ltd.
Indoco Remedies Ltd.,INDOCO,Indoco Remedies Ltd.
International Paper APPM Ltd.,ANDPAPER,International Paper APPM Ltd.
JMT Auto Ltd.,JMTAUTOLTD,JMT Auto Ltd.
Kirloskar Oil Eng Ltd.,KIRLOSENG,Kirloskar Oil Eng Ltd.
Mahindra CIE Automotive Ltd.,MAHINDCIE,Mahindra CIE Automotive Ltd.
Minda Corporation Ltd.,MINDACORP,Minda Corporation Ltd.
Navkar Corporation Ltd.,NAVKARCORP,Navkar Corporation Ltd.
Ramkrishna Forgings Ltd.,RKFORGE,Ramkrishna Forgings Ltd.
Relaxo Footwears Ltd.,RELAXO,Relaxo Footwears Ltd.
Sadbhav Infrastructure Project Ltd.,SADBHIN,Sadbhav Infrastructure Project Ltd.
Sharda Cropchem Ltd.,SHARDACROP,Sharda Cropchem Ltd.
Shilpa Medicare Ltd.,SHILPAMED,Shilpa Medicare Ltd.
Snowman Logistics Ltd.,SNOWMAN,Snowman Logistics Ltd.
Solar Industries India Ltd.,SOLARINDS,Solar Industries India Ltd.
Somany Ceramics Ltd.,SOMANYCERA,Somany Ceramics Ltd.
Take Solutions Ltd.,TAKE,Take Solutions Ltd.
Texmaco Rail & Eng. Ltd.,TEXRAIL,Texmaco Rail & Eng. Ltd.
Tide Water Oil (India) Ltd.,TIDEWATER,Tide Water Oil (India) Ltd.
Transport Corporation of India Ltd.,TCI,Transport Corporation of India Ltd.
Triveni Turbine Ltd.,TRITURBINE,Triveni Turbine Ltd.
TVS Srichakra Ltd.,TVSSRICHAK,TVS Srichakra Ltd.
Wonderla Holidays Ltd.,WONDERLA,Wonderla Holidays Ltd.
Zee Learn Ltd.,ZEELEARN,Zee Learn Ltd.
APL Apollo Tubes Ltd.,APLAPOLLO,APL Apollo Tubes Ltd.
Castex Technologies Ltd.,CASTEXTECH,Castex Technologies Ltd.
Coffee Day Enterprises Ltd.,COFFEEDAY,Coffee Day Enterprises Ltd.
INEOS Styrolution India Ltd.,INEOSSTYRO,INEOS Styrolution India Ltd.
Narayana Hrudayalaya Ltd.,NH,Narayana Hrudayalaya Ltd.
Navin Fluorine International Ltd.,NAVINFLUOR,Navin Fluorine International Ltd.
OCL India Ltd.,OCL,OCL India Ltd.
Sequent Scientific Ltd.,SEQUENT,Sequent Scientific Ltd.
Star Ferro & Cement Ltd.,SFCL,Star Ferro & Cement Ltd.
State Bank of Mysore,MYSOREBANK,State Bank of Mysore
Suprajit Engineering Ltd.,SUPRAJIT,Suprajit Engineering Ltd.
Siti Networks Ltd.,SITINET,Siti Networks Ltd.
Parag Milk Foods Ltd.,PARAGMILK,Parag Milk Foods Ltd.
Shilpi Cable Tech Ltd.,SHILPI,Shilpi Cable Tech Ltd.
Thyrocare Technologies Ltd.,THYROCARE,Thyrocare Technologies Ltd.
IIFL Holdings Ltd.,IIFL,IIFL Holdings Ltd.
Sheela Foam Ltd.,SFL,Sheela Foam Ltd.
Jindal Stainless (Hisar) Ltd.,JSLHISAR,Jindal Stainless (Hisar) Ltd.
United Bank of India,UNITEDBNK,United Bank of India
Star Cement Ltd.,STARCEMENT,Star Cement Ltd.
Hatsun Agro Product Ltd.,HATSUN,Hatsun Agro Product Ltd.
TI Financial Holdings Ltd.,CHOLAHLDNG,TI Financial Holdings Ltd.
Eris Lifesciences Ltd.,ERIS,Eris Lifesciences Ltd.
Central Depository Services (India) Ltd.,CDSL,Central Depository Services (India) Ltd.
Dishman Carbogen Amcis Ltd.,DCAL,Dishman Carbogen Amcis Ltd.
Dixon Technologies (India) Ltd.,DIXON,Dixon Technologies (India) Ltd.
Indian Energy Exchange Ltd.,IEX,Indian Energy Exchange Ltd.
MAS Financial Services Ltd.,MASFIN,MAS Financial Services Ltd.
NESCO Ltd.,NESCO,NESCO Ltd.
Reliance Home Finance Ltd.,RHFL,Reliance Home Finance Ltd.
Security and Intelligence Services (India) Ltd.,SIS,Security and Intelligence Services (India) Ltd.
KIOCL Ltd.,KIOCL,KIOCL Ltd.
Bharat Dynamics Ltd.,BDL,Bharat Dynamics Ltd.
Excel Crop Care Ltd.,EXCELCROP,Excel Crop Care Ltd.
Hindustan Aeronautics Ltd.,HAL,Hindustan Aeronautics Ltd.
ICICI Securities Ltd.,ISEC,ICICI Securities Ltd.
Mahindra Logistics Ltd.,MAHLOG,Mahindra Logistics Ltd.
Teamlease Services Ltd.,TEAMLEASE,Teamlease Services Ltd.
V-Mart Retail Ltd.,VMART,V-Mart Retail Ltd.
Adani Green Energy Ltd.,ADANIGREEN,Adani Green Energy Ltd.
Johnson Controls - Hitachi Air Conditioning India Ltd.,JCHAC,Johnson Controls - Hitachi Air Conditioning India Ltd.
Aavas Financiers Ltd.,AAVAS,Aavas Financiers Ltd.
Bank of Maharashtra.,MAHABANK,Bank of Maharashtra.
Fine Organic Industries Ltd.,FINEORG,Fine Organic Industries Ltd.
Indiabulls Integrated Services Ltd.,IBULISL,Indiabulls Integrated Services Ltd.
IndoStar Capital Finance Ltd.,INDOSTAR,IndoStar Capital Finance Ltd.
Jamna Auto Industries Ltd.,JAMNAAUTO,Jamna Auto Industries Ltd.
JK Paper Ltd.,JKPAPER,JK Paper Ltd.
Orient Electric Ltd.,ORIENTELEC,Orient Electric Ltd.
TCNS Clothing Co. Ltd.,TCNSBRANDS,TCNS Clothing Co. Ltd.
Adani Gas Ltd.,ADANIGAS,Adani Gas Ltd.
Amber Enterprises India Ltd.,AMBER,Amber Enterprises India Ltd.
Birlasoft Ltd.,BSOFT,Birlasoft Ltd.
Capri Global Capital Ltd.,CGCL,Capri Global Capital Ltd.
Garware Technical Fibres Ltd.,GARFIBRES,Garware Technical Fibres Ltd.
IIFL Finance Ltd.,IIFL,IIFL Finance Ltd.
Orient Refractories Ltd.,ORIENTREF,Orient Refractories Ltd.
TCI Express Ltd.,TCIEXP,TCI Express Ltd.
Techno Electric & Engineering Company Ltd.,TECHNO,Techno Electric & Engineering Company Ltd.
Affle (India) Ltd.,AFFLE,Affle (India) Ltd.
Mishra Dhatu Nigam Ltd.,MIDHANI,Mishra Dhatu Nigam Ltd.
Responsive Industries Ltd.,RESPONIND,Responsive Industries Ltd.
Kennametal India Ltd.,KENNAMET,Kennametal India Ltd.
Tasty Bite Eatables Ltd.,TASTYBITE,Tasty Bite Eatables Ltd.
Westlife Development Ltd.,WESTLIFE,Westlife Development Ltd.
Tata Steel BSL Ltd.,TATASTLBSL,Tata Steel BSL Ltd.
Sterling And Wilson Solar Ltd.,SWSOLAR,Sterling And Wilson Solar Ltd.
Alstom Projects India Ltd.,GEPIL,Alstom Projects India Ltd.
Nagarjuna Construction Co. Ltd.,NCC,Nagarjuna Construction Co. Ltd.
Edelweiss Capital Ltd.,EDELWEISS,Edelweiss Capital Ltd.
Sterling Biotech Limited,STERLINBIO,Sterling Biotech Limited
Bharat Forge Limited,BHARATFORG,Bharat Forge Limited
Infibeam Avenues Ltd.,INFIBEAM,Infibeam Avenues Ltd.
63 Moons Technologies Ltd.,63MOONS,63 Moons Technologies Ltd.
Tube Investments of India Ltd.-Old,TUBEINVEST,Tube Investments of India Ltd.-Old
Puravankara Ltd.,PURVA,Puravankara Ltd.
Orchid Pharma Ltd.,ORCHIDPHAR,Orchid Pharma Ltd.
Castrol (India) Ltd.-Old,CASTROL,Castrol (India) Ltd.-Old
GE T&D India Ltd.,GET&D,GE T&D India Ltd.
Spice Communications Ltd,SPICETELE,Spice Communications Ltd
REI Six Ten Retail Ltd.,REISIXTEN,REI Six Ten Retail Ltd.
Future Enterprises Ltd.,FEL,Future Enterprises Ltd.
Schaeffler India Ltd.,SCHAEFFLER,Schaeffler India Ltd.
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.
Vodafone Idea Ltd.,IDEA,Vodafone Idea Ltd.
Procter & Gamble Health Ltd.,PGHL,Procter & Gamble Health Ltd.
Subex Ltd.,SUBEX,Subex Ltd.
Navneet Publications (India) Ltd.,NAVNETEDUL,Navneet Publications (India) Ltd.
KSS Ltd.,KSERASERA,KSS Ltd.
UFO Moviez India Ltd.,UFO,UFO Moviez India Ltd.
Music Broadcast Ltd.,RADIOCITY,Music Broadcast Ltd.
Jump Networks Ltd.,JUMPNET,Jump Networks Ltd.
JSW ISPAT Steel Limited,JSWISPAT,JSW ISPAT Steel Limited
National Aluminium Company Limited,NATIONALUM,National Aluminium Company Limited
Agrevo India Ltd.(old),AGREVOIND,Agrevo India Ltd.(old)
Nalco Chemicals India Ltd. - Sus,NALCOCHEM,Nalco Chemicals India Ltd. - Sus
KRONE Communications Ltd.,KRONECOMM,KRONE Communications Ltd.
BOC India Ltd.,LINDEINDIA,BOC India Ltd.
Nippo Batteries Co. Ltd.,NIPPOBATRY,Nippo Batteries Co. Ltd.
Punjab & Sind Bank,PSB,Punjab & Sind Bank
HDFC Life Insurance Company Ltd.,HDFCLIFE,HDFC Life Insurance Company Ltd.
REC Ltd.,RECLTD,REC Ltd.
NLC India Ltd.,NLCINDIA,NLC India Ltd.
ITC Ltd.,ITC,ITC Ltd.
CSB Bank Ltd.,CSBBANK,CSB Bank Ltd.
Indian Railway Catering And Tourism Corporation Ltd.,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.
Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,Ujjivan Small Finance Bank Ltd.
GMM Pfaudler Ltd.,GMMPFAUDLR,GMM Pfaudler Ltd.
Sumitomo Chemical India Ltd.,SUMICHEM,Sumitomo Chemical India Ltd.
Bank Of India,BANKINDIA,Bank Of India
IIFL Wealth Management Ltd.,IIFLWAM,IIFL Wealth Management Ltd.
Tata Consumer Products Ltd.,TATACONSUM,Tata Consumer Products Ltd.
Garden Reach Shipbuilders & Engineers Ltd.,GRSE,Garden Reach Shipbuilders & Engineers Ltd.
Alkyl Amines Chemicals Ltd.,ALKYLAMINE,Alkyl Amines Chemicals Ltd.
Bharat Rasayan Ltd.,BHARATRAS,Bharat Rasayan Ltd.
Poly Medicure Ltd.,POLYMED,Poly Medicure Ltd.
KSB Ltd.,KSB,KSB Ltd.
IDFC First Bank Ltd.,IDFCFIRSTB,IDFC First Bank Ltd.
Nippon Life India Asset Management Ltd.,NAM-INDIA,Nippon Life India Asset Management Ltd.
SBI Cards and Payment Services Ltd.,SBICARD,SBI Cards and Payment Services Ltd.
